fold,unique_id,train_end_before_target,max_lag_available_in_train,target_rows,train_rows
3,subnet_66__URLLC_eMBB_MIX,True,True,36,2016
3,subnet_66__eMBB,True,True,36,2016
3,subnet_66__mMTC,True,True,36,2016
3,subnet_67__URLLC,True,True,36,2016
3,subnet_67__URLLC_eMBB_MIX,True,True,36,2016
3,subnet_67__eMBB,True,True,36,2016
3,subnet_67__mMTC,True,True,36,2016
3,subnet_6__URLLC,True,True,36,2016
3,subnet_6__URLLC_eMBB_MIX,True,True,36,2016
3,subnet_6__eMBB,True,True,36,2016
3,subnet_6__mMTC,True,True,36,2016
3,subnet_70__URLLC,True,True,36,2016
3,subnet_70__URLLC_eMBB_MIX,True,True,36,2016
3,subnet_70__eMBB,True,True,36,2016
3,subnet_70__mMTC,True,True,36,2016
3,subnet_7__URLLC,True,True,36,2016
3,subnet_7__URLLC_eMBB_MIX,True,True,36,2016
3,subnet_7__mMTC,True,True,36,2016
3,subnet_85__URLLC,True,True,36,2016
3,subnet_85__URLLC_eMBB_MIX,True,True,36,2016
3,subnet_85__eMBB,True,True,36,2016
3,subnet_85__mMTC,True,True,36,2016
3,subnet_87__URLLC,True,True,36,2016
3,subnet_87__URLLC_eMBB_MIX,True,True,36,2016
3,subnet_87__eMBB,True,True,36,2016
3,subnet_87__mMTC,True,True,36,2016
4,subnet_0__URLLC,True,True,36,2016
4,subnet_0__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_0__eMBB,True,True,36,2016
4,subnet_0__mMTC,True,True,36,2016
4,subnet_106__URLLC,True,True,36,2016
4,subnet_106__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_106__eMBB,True,True,36,2016
4,subnet_106__mMTC,True,True,36,2016
4,subnet_107__URLLC,True,True,36,2016
4,subnet_107__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_107__eMBB,True,True,36,2016
4,subnet_107__mMTC,True,True,36,2016
4,subnet_109__URLLC,True,True,36,2016
4,subnet_109__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_109__eMBB,True,True,36,2016
4,subnet_109__mMTC,True,True,36,2016
4,subnet_10__URLLC,True,True,36,2016
4,subnet_10__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_10__eMBB,True,True,36,2016
4,subnet_10__mMTC,True,True,36,2016
4,subnet_113__URLLC,True,True,36,2016
4,subnet_113__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_113__eMBB,True,True,36,2016
4,subnet_113__mMTC,True,True,36,2016
4,subnet_116__URLLC,True,True,36,2016
4,subnet_116__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_116__eMBB,True,True,36,2016
4,subnet_116__mMTC,True,True,36,2016
4,subnet_117__URLLC,True,True,36,2016
4,subnet_117__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_117__eMBB,True,True,36,2016
4,subnet_117__mMTC,True,True,36,2016
4,subnet_124__URLLC,True,True,36,2016
4,subnet_124__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_124__eMBB,True,True,36,2016
4,subnet_126__URLLC,True,True,36,2016
4,subnet_126__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_126__eMBB,True,True,36,2016
4,subnet_126__mMTC,True,True,36,2016
4,subnet_136__URLLC,True,True,36,2016
4,subnet_136__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_136__eMBB,True,True,36,2016
4,subnet_136__mMTC,True,True,36,2016
4,subnet_13__URLLC,True,True,36,2016
4,subnet_13__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_13__eMBB,True,True,36,2016
4,subnet_13__mMTC,True,True,36,2016
4,subnet_146__URLLC,True,True,36,2016
4,subnet_146__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_146__eMBB,True,True,36,2016
4,subnet_146__mMTC,True,True,36,2016
4,subnet_147__URLLC,True,True,36,2016
4,subnet_147__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_147__eMBB,True,True,36,2016
4,subnet_147__mMTC,True,True,36,2016
4,subnet_148__URLLC,True,True,36,2016
4,subnet_148__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_148__eMBB,True,True,36,2016
4,subnet_148__mMTC,True,True,36,2016
4,subnet_14__URLLC,True,True,36,2016
4,subnet_14__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_14__eMBB,True,True,36,2016
4,subnet_14__mMTC,True,True,36,2016
4,subnet_158__URLLC,True,True,36,2016
4,subnet_158__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_158__eMBB,True,True,36,2016
4,subnet_158__mMTC,True,True,36,2016
4,subnet_163__URLLC,True,True,36,2016
4,subnet_163__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_163__eMBB,True,True,36,2016
4,subnet_163__mMTC,True,True,36,2016
4,subnet_164__URLLC,True,True,36,2016
4,subnet_164__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_164__eMBB,True,True,36,2016
4,subnet_164__mMTC,True,True,36,2016
4,subnet_171__URLLC,True,True,36,2016
4,subnet_171__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_171__eMBB,True,True,36,2016
4,subnet_178__URLLC,True,True,36,2016
4,subnet_178__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_178__eMBB,True,True,36,2016
4,subnet_178__mMTC,True,True,36,2016
4,subnet_179__URLLC,True,True,36,2016
4,subnet_179__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_179__eMBB,True,True,36,2016
4,subnet_179__mMTC,True,True,36,2016
4,subnet_17__URLLC,True,True,36,2016
4,subnet_17__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_17__eMBB,True,True,36,2016
4,subnet_17__mMTC,True,True,36,2016
4,subnet_181__URLLC,True,True,36,2016
4,subnet_181__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_181__eMBB,True,True,36,2016
4,subnet_181__mMTC,True,True,36,2016
4,subnet_200__URLLC,True,True,36,2016
4,subnet_200__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_200__eMBB,True,True,36,2016
4,subnet_200__mMTC,True,True,36,2016
4,subnet_202__URLLC,True,True,36,2016
4,subnet_202__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_202__eMBB,True,True,36,2016
4,subnet_202__mMTC,True,True,36,2016
4,subnet_206__URLLC,True,True,36,2016
4,subnet_206__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_206__eMBB,True,True,36,2016
4,subnet_206__mMTC,True,True,36,2016
4,subnet_211__URLLC,True,True,36,2016
4,subnet_211__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_211__eMBB,True,True,36,2016
4,subnet_211__mMTC,True,True,36,2016
4,subnet_235__URLLC,True,True,36,2016
4,subnet_235__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_235__eMBB,True,True,36,2016
4,subnet_235__mMTC,True,True,36,2016
4,subnet_236__URLLC,True,True,36,2016
4,subnet_236__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_236__eMBB,True,True,36,2016
4,subnet_236__mMTC,True,True,36,2016
4,subnet_238__URLLC,True,True,36,2016
4,subnet_238__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_238__eMBB,True,True,36,2016
4,subnet_238__mMTC,True,True,36,2016
4,subnet_241__URLLC,True,True,36,2016
4,subnet_241__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_241__eMBB,True,True,36,2016
4,subnet_241__mMTC,True,True,36,2016
4,subnet_242__URLLC,True,True,36,2016
4,subnet_242__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_242__eMBB,True,True,36,2016
4,subnet_242__mMTC,True,True,36,2016
4,subnet_244__URLLC,True,True,36,2016
4,subnet_244__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_244__eMBB,True,True,36,2016
4,subnet_244__mMTC,True,True,36,2016
4,subnet_249__eMBB,True,True,36,2016
4,subnet_250__URLLC,True,True,36,2016
4,subnet_250__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_250__eMBB,True,True,36,2016
4,subnet_250__mMTC,True,True,36,2016
4,subnet_261__URLLC,True,True,36,2016
4,subnet_261__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_261__eMBB,True,True,36,2016
4,subnet_261__mMTC,True,True,36,2016
4,subnet_263__URLLC,True,True,36,2016
4,subnet_263__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_263__eMBB,True,True,36,2016
4,subnet_263__mMTC,True,True,36,2016
4,subnet_271__URLLC,True,True,36,2016
4,subnet_271__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_271__eMBB,True,True,36,2016
4,subnet_271__mMTC,True,True,36,2016
4,subnet_272__URLLC,True,True,36,2016
4,subnet_272__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_272__eMBB,True,True,36,2016
4,subnet_272__mMTC,True,True,36,2016
4,subnet_273__URLLC,True,True,36,2016
4,subnet_273__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_273__eMBB,True,True,36,2016
4,subnet_273__mMTC,True,True,36,2016
4,subnet_278__URLLC,True,True,36,2016
4,subnet_278__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_278__eMBB,True,True,36,2016
4,subnet_278__mMTC,True,True,36,2016
4,subnet_281__URLLC,True,True,36,2016
4,subnet_281__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_281__eMBB,True,True,36,2016
4,subnet_281__mMTC,True,True,36,2016
4,subnet_302__URLLC,True,True,36,2016
4,subnet_302__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_302__eMBB,True,True,36,2016
4,subnet_302__mMTC,True,True,36,2016
4,subnet_310__URLLC,True,True,36,2016
4,subnet_310__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_310__eMBB,True,True,36,2016
4,subnet_310__mMTC,True,True,36,2016
4,subnet_316__URLLC,True,True,36,2016
4,subnet_316__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_316__eMBB,True,True,36,2016
4,subnet_316__mMTC,True,True,36,2016
4,subnet_322__URLLC,True,True,36,2016
4,subnet_322__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_322__eMBB,True,True,36,2016
4,subnet_322__mMTC,True,True,36,2016
4,subnet_324__URLLC,True,True,36,2016
4,subnet_324__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_324__eMBB,True,True,36,2016
4,subnet_324__mMTC,True,True,36,2016
4,subnet_32__URLLC,True,True,36,2016
4,subnet_32__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_32__eMBB,True,True,36,2016
4,subnet_32__mMTC,True,True,36,2016
4,subnet_330__URLLC,True,True,36,2016
4,subnet_330__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_330__eMBB,True,True,36,2016
4,subnet_330__mMTC,True,True,36,2016
4,subnet_332__URLLC,True,True,36,2016
4,subnet_332__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_332__eMBB,True,True,36,2016
4,subnet_332__mMTC,True,True,36,2016
4,subnet_336__URLLC,True,True,36,2016
4,subnet_336__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_336__eMBB,True,True,36,2016
4,subnet_336__mMTC,True,True,36,2016
4,subnet_337__URLLC,True,True,36,2016
4,subnet_337__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_337__eMBB,True,True,36,2016
4,subnet_337__mMTC,True,True,36,2016
4,subnet_342__URLLC,True,True,36,2016
4,subnet_342__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_342__eMBB,True,True,36,2016
4,subnet_342__mMTC,True,True,36,2016
4,subnet_356__URLLC,True,True,36,2016
4,subnet_356__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_356__eMBB,True,True,36,2016
4,subnet_356__mMTC,True,True,36,2016
4,subnet_36__URLLC,True,True,36,2016
4,subnet_36__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_36__eMBB,True,True,36,2016
4,subnet_36__mMTC,True,True,36,2016
4,subnet_373__URLLC,True,True,36,2016
4,subnet_373__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_373__eMBB,True,True,36,2016
4,subnet_373__mMTC,True,True,36,2016
4,subnet_38__URLLC,True,True,36,2016
4,subnet_38__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_38__eMBB,True,True,36,2016
4,subnet_38__mMTC,True,True,36,2016
4,subnet_415__URLLC,True,True,36,2016
4,subnet_415__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_415__eMBB,True,True,36,2016
4,subnet_415__mMTC,True,True,36,2016
4,subnet_418__URLLC,True,True,36,2016
4,subnet_418__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_418__eMBB,True,True,36,2016
4,subnet_418__mMTC,True,True,36,2016
4,subnet_419__URLLC,True,True,36,2016
4,subnet_419__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_419__eMBB,True,True,36,2016
4,subnet_419__mMTC,True,True,36,2016
4,subnet_438__URLLC,True,True,36,2016
4,subnet_438__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_438__eMBB,True,True,36,2016
4,subnet_438__mMTC,True,True,36,2016
4,subnet_449__URLLC,True,True,36,2016
4,subnet_449__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_449__mMTC,True,True,36,2016
4,subnet_454__URLLC,True,True,36,2016
4,subnet_454__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_454__eMBB,True,True,36,2016
4,subnet_454__mMTC,True,True,36,2016
4,subnet_477__URLLC,True,True,36,2016
4,subnet_477__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_477__eMBB,True,True,36,2016
4,subnet_477__mMTC,True,True,36,2016
4,subnet_4__URLLC,True,True,36,2016
4,subnet_4__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_4__mMTC,True,True,36,2016
4,subnet_522__URLLC,True,True,36,2016
4,subnet_522__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_522__eMBB,True,True,36,2016
4,subnet_522__mMTC,True,True,36,2016
4,subnet_65__URLLC,True,True,36,2016
4,subnet_65__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_65__eMBB,True,True,36,2016
4,subnet_65__mMTC,True,True,36,2016
4,subnet_66__URLLC,True,True,36,2016
4,subnet_66__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_66__eMBB,True,True,36,2016
4,subnet_66__mMTC,True,True,36,2016
4,subnet_67__URLLC,True,True,36,2016
4,subnet_67__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_67__eMBB,True,True,36,2016
4,subnet_67__mMTC,True,True,36,2016
4,subnet_6__URLLC,True,True,36,2016
4,subnet_6__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_6__eMBB,True,True,36,2016
4,subnet_6__mMTC,True,True,36,2016
4,subnet_70__URLLC,True,True,36,2016
4,subnet_70__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_70__eMBB,True,True,36,2016
4,subnet_70__mMTC,True,True,36,2016
4,subnet_7__URLLC,True,True,36,2016
4,subnet_7__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_7__mMTC,True,True,36,2016
4,subnet_85__URLLC,True,True,36,2016
4,subnet_85__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_85__eMBB,True,True,36,2016
4,subnet_85__mMTC,True,True,36,2016
4,subnet_87__URLLC,True,True,36,2016
4,subnet_87__URLLC_eMBB_MIX,True,True,36,2016
4,subnet_87__eMBB,True,True,36,2016
4,subnet_87__mMTC,True,True,36,2016
